before,2,bench_sqrt_f32_1m,0.1484,0.4767,0.311,0.1627,0.4922,0.330,1.8,0.2
before,2,bench_quickgelu_f32_1m,0.3264,0.7169,0.455,0.3667,0.8820,0.416,2.1,0.3
before,2,bench_fastgelu_f32_1m,0.4097,0.6332,0.647,0.4292,0.7858,0.546,1.9,0.2
after,2,bench_tanh_f32_1m,0.2210,0.3508,0.630,0.2411,0.3641,0.662,585.1,0.3
after,2,bench_sigmoid_f32_1m,0.2247,0.3774,0.595,0.2395,0.3896,0.615,1.8,0.2
after,2,bench_erf_f32_1m,0.5817,0.8894,0.654,0.5989,0.8949,0.669,1.8,0.2
after,2,bench_gelu_tanh_f32_1m,0.4030,0.6331,0.636,0.4209,0.6486,0.649,1.9,0.3
after,2,bench_gelu_exact_f32_1m,0.6759,1.1685,0.578,0.7202,1.3726,0.525,1.9,0.2
after,2,bench_exp_f32_1m,0.2389,0.4079,0.586,0.2615,0.4232,0.618,1.8,0.3
after,2,bench_relu_f32_1m,0.1308,0.1277,1.024,0.1428,0.1400,1.020,1.8,0.3
after,2,bench_elu_f32_1m,0.3107,2.4130,0.129,0.3409,2.4356,0.140,1.9,0.3
after,2,bench_leakyrelu_f32_1m,0.0926,0.2234,0.415,0.1004,0.2368,0.424,1.8,0.2
after,2,bench_hardsigmoid_f32_1m,0.0920,0.2040,0.451,0.1051,0.2196,0.478,1.9,0.3
after,2,bench_thresholdedrelu_f32_1m,0.0782,0.1559,0.502,0.1136,0.1746,0.650,1.9,0.2
after,2,bench_selu_f32_1m,0.3445,2.4400,0.141,0.3887,3.1444,0.124,2.2,0.3
after,2,bench_celu_f32_1m,0.3509,2.7039,0.130,0.4058,3.2565,0.125,1.9,0.2
after,2,bench_mish_f32_1m,1.5322,15.4461,0.099,1.5862,16.9693,0.093,1.8,0.3
after,2,bench_log_f32_1m,0.5755,2.6334,0.219,0.7211,2.6624,0.271,2.2,0.3
after,2,bench_sqrt_f32_1m,0.1471,0.4769,0.308,0.1616,0.4840,0.334,1.8,0.3
after,2,bench_quickgelu_f32_1m,0.3169,0.7109,0.446,0.3346,0.8759,0.382,2.2,0.3
after,2,bench_fastgelu_f32_1m,0.4018,0.6423,0.626,0.4293,0.6647,0.646,2.2,0.3
before,3,bench_tanh_f32_1m,0.5692,0.4399,1.294,0.7627,0.5125,1.488,762.1,0.4
before,3,bench_sigmoid_f32_1m,0.7499,0.4804,1.561,0.8611,0.7205,1.195,2.7,0.3
before,3,bench_erf_f32_1m,1.3712,1.0144,1.352,1.8533,1.1472,1.616,3.0,0.4
before,3,bench_gelu_tanh_f32_1m,0.9436,0.8982,1.051,1.1694,0.9619,1.216,2.7,0.4
before,3,bench_gelu_exact_f32_1m,1.8887,1.5380,1.228,3.4649,1.7538,1.976,2.9,0.4
before,3,bench_exp_f32_1m,0.5214,0.5647,0.923,0.6900,0.5890,1.171,2.6,0.3
before,3,bench_relu_f32_1m,0.1939,0.1802,1.076,0.2163,0.2001,1.081,2.6,0.4
before,3,bench_elu_f32_1m,0.7347,3.1451,0.234,1.0639,3.2176,0.331,2.7,0.4
before,3,bench_leakyrelu_f32_1m,0.2410,0.3366,0.716,0.3255,0.3658,0.890,2.8,0.4
before,3,bench_hardsigmoid_f32_1m,0.1693,0.2802,0.604,0.3289,0.3116,1.056,2.7,0.3
before,3,bench_thresholdedrelu_f32_1m,0.1622,0.2496,0.650,0.2327,0.2661,0.874,2.3,0.3
before,3,bench_selu_f32_1m,0.4874,3.2035,0.152,0.8313,3.4104,0.244,2.5,0.4
before,3,bench_celu_f32_1m,0.6730,3.5346,0.190,1.0590,4.3801,0.242,2.9,0.4
before,3,bench_mish_f32_1m,1.5882,17.3108,0.092,2.8301,17.6374,0.160,2.4,0.5
before,3,bench_log_f32_1m,0.5769,2.2422,0.257,0.6292,2.6630,0.236,2.3,0.3
before,3,bench_sqrt_f32_1m,0.1553,0.4833,0.321,0.2840,0.4949,0.574,2.3,0.3
