before,3,bench_leakyrelu_f32_4k,0.0031,0.0026,1.192,0.0050,0.0043,1.161,12.7,0.4
before,3,bench_hardsigmoid_f32_4k,0.0048,0.0040,1.187,0.0050,0.0042,1.184,12.6,0.3
before,3,bench_thresholdedrelu_f32_4k,0.0046,0.0035,1.318,0.0050,0.0039,1.284,12.8,0.3
before,3,bench_selu_f32_4k,0.0075,0.0151,0.495,0.0078,0.0153,0.507,12.8,0.5
before,3,bench_celu_f32_4k,0.0075,0.0161,0.464,0.0080,0.0164,0.485,12.7,0.4
before,3,bench_mish_f32_4k,0.0235,0.0715,0.329,0.0242,0.0726,0.333,13.2,0.5
before,3,bench_log_f32_4k,0.0104,0.0136,0.766,0.0108,0.0139,0.780,12.6,0.3
before,3,bench_sqrt_f32_4k,0.0052,0.0046,1.143,0.0055,0.0048,1.144,13.7,0.3
after,3,bench_tanh_f32_4k,0.0042,0.0031,1.331,0.0061,0.0045,1.338,760.9,0.3
after,3,bench_sigmoid_f32_4k,0.0059,0.0046,1.291,0.0062,0.0048,1.296,12.9,0.3
after,3,bench_erf_f32_4k,0.0099,0.0066,1.496,0.0102,0.0068,1.490,12.7,0.3
after,3,bench_elu_f32_4k,0.0068,0.0150,0.452,0.0070,0.0152,0.463,13.1,0.4
after,3,bench_leakyrelu_f32_4k,0.0044,0.0042,1.035,0.0047,0.0044,1.064,12.5,0.4
after,3,bench_hardsigmoid_f32_4k,0.0040,0.0036,1.111,0.0041,0.0037,1.122,12.9,0.3
after,3,bench_thresholdedrelu_f32_4k,0.0043,0.0038,1.140,0.0047,0.0040,1.179,12.3,0.3
after,3,bench_selu_f32_4k,0.0071,0.0150,0.474,0.0075,0.0154,0.485,13.1,0.4
after,3,bench_celu_f32_4k,0.0071,0.0161,0.437,0.0074,0.0164,0.453,12.0,0.3
after,3,bench_mish_f32_4k,0.0232,0.0719,0.323,0.0240,0.0740,0.324,13.3,0.4
after,3,bench_log_f32_4k,0.0101,0.0138,0.733,0.0104,0.0140,0.744,13.6,0.4
after,3,bench_sqrt_f32_4k,0.0049,0.0046,1.061,0.0052,0.0048,1.075,13.3,0.3
