before,2,bench_sqrt_f32_1m,0.1484,0.4736,0.313,0.1969,0.4842,0.407,1.8,0.3
before,2,bench_quickgelu_f32_1m,0.3133,0.7255,0.432,0.3454,0.7507,0.460,1.9,0.2
before,2,bench_fastgelu_f32_1m,0.4183,0.6428,0.651,0.6581,0.6829,0.964,1.8,0.2
after,2,bench_tanh_f32_1m,0.2257,0.3516,0.642,0.2401,0.3641,0.659,536.6,0.3
after,2,bench_sigmoid_f32_1m,0.2321,0.3783,0.613,0.2465,0.3921,0.629,1.8,0.2
after,2,bench_erf_f32_1m,0.5996,0.8901,0.674,0.6238,0.8961,0.696,1.8,0.3
after,2,bench_gelu_tanh_f32_1m,0.4151,0.6331,0.656,0.4327,0.6491,0.667,1.8,0.3
after,2,bench_gelu_exact_f32_1m,0.7056,1.1556,0.611,0.7223,1.1830,0.611,1.8,0.2
after,2,bench_exp_f32_1m,0.2428,0.4100,0.592,0.2576,0.4258,0.605,1.8,0.3
after,2,bench_relu_f32_1m,0.1300,0.1270,1.024,0.1437,0.1402,1.025,1.8,0.3
after,2,bench_elu_f32_1m,0.3504,2.4214,0.145,0.3704,2.4393,0.152,1.8,0.2
after,2,bench_leakyrelu_f32_1m,0.0899,0.2139,0.420,0.1012,0.2280,0.444,1.8,0.3
after,2,bench_hardsigmoid_f32_1m,0.0902,0.1914,0.471,0.1016,0.2098,0.484,1.8,0.2
after,2,bench_thresholdedrelu_f32_1m,0.0894,0.1471,0.607,0.0960,0.1678,0.572,1.8,0.2
after,2,bench_selu_f32_1m,0.3665,2.4446,0.150,0.3933,2.4580,0.160,1.8,0.2
after,2,bench_celu_f32_1m,0.3821,2.7071,0.141,0.4052,2.7275,0.149,1.8,0.3
after,2,bench_mish_f32_1m,1.6170,15.4743,0.104,1.6534,15.5237,0.107,1.9,0.4
after,2,bench_log_f32_1m,0.6271,2.2140,0.283,0.6521,2.2277,0.293,1.8,0.3
after,2,bench_sqrt_f32_1m,0.1764,0.4689,0.376,0.1908,0.4801,0.397,1.9,0.2
after,2,bench_quickgelu_f32_1m,0.3185,0.7070,0.450,0.3337,0.7228,0.462,1.9,0.2
after,2,bench_fastgelu_f32_1m,0.4165,0.6352,0.656,0.4384,0.6529,0.671,1.8,0.2
before,3,bench_tanh_f32_1m,0.2248,0.3516,0.639,0.2388,0.3649,0.654,525.6,0.3
before,3,bench_sigmoid_f32_1m,0.2300,0.3773,0.610,0.2443,0.3894,0.627,1.8,0.3
before,3,bench_erf_f32_1m,0.6141,0.8913,0.689,0.6238,0.8941,0.698,1.8,0.2
before,3,bench_gelu_tanh_f32_1m,0.4140,0.6329,0.654,0.4292,0.6485,0.662,1.8,0.3
before,3,bench_gelu_exact_f32_1m,0.7104,1.1606,0.612,0.7354,1.2087,0.608,1.8,0.3
before,3,bench_exp_f32_1m,0.2430,0.4093,0.594,0.2583,0.4227,0.611,1.9,0.3
before,3,bench_relu_f32_1m,0.1321,0.1276,1.035,0.1460,0.1416,1.031,1.8,0.2
before,3,bench_elu_f32_1m,0.3456,2.4137,0.143,0.3666,2.4259,0.151,1.8,0.2
before,3,bench_leakyrelu_f32_1m,0.0908,0.2168,0.419,0.1254,0.2443,0.513,1.9,0.2
before,3,bench_hardsigmoid_f32_1m,0.0909,0.1914,0.475,0.1012,0.2048,0.494,1.8,0.2
before,3,bench_thresholdedrelu_f32_1m,0.0904,0.1455,0.621,0.0994,0.1650,0.603,1.8,0.3
before,3,bench_selu_f32_1m,0.3733,2.4456,0.153,0.4038,2.4586,0.164,1.8,0.2
before,3,bench_celu_f32_1m,0.3851,2.7049,0.142,0.4112,2.7120,0.152,1.8,0.2
before,3,bench_mish_f32_1m,1.6112,15.4798,0.104,1.6554,15.5457,0.106,1.8,0.3
before,3,bench_log_f32_1m,0.6254,2.2208,0.282,0.6478,2.2354,0.290,2.0,0.3
before,3,bench_sqrt_f32_1m,0.1467,0.4719,0.311,0.1606,0.4840,0.332,1.8,0.2
before,3,bench_quickgelu_f32_1m,0.3190,0.7137,0.447,0.3372,0.7289,0.463,1.9,0.2
before,3,bench_fastgelu_f32_1m,0.4187,0.6802,0.616,0.4339,0.7013,0.619,1.9,0.2
after,3,bench_tanh_f32_1m,0.2230,0.3520,0.634,0.2378,0.3651,0.651,562.3,0.3
after,3,bench_sigmoid_f32_1m,0.2279,0.3789,0.602,0.2396,0.3922,0.611,1.9,0.3
after,3,bench_erf_f32_1m,0.5969,0.8938,0.668,0.6256,0.8995,0.695,1.9,0.2
after,3,bench_gelu_tanh_f32_1m,0.4175,0.6350,0.657,0.4349,0.6539,0.665,1.8,0.3
after,3,bench_gelu_exact_f32_1m,0.7081,1.1555,0.613,0.7201,1.2441,0.579,1.8,0.3
after,3,bench_exp_f32_1m,0.2444,0.4097,0.597,0.2591,0.4258,0.609,1.8,0.2
after,3,bench_relu_f32_1m,0.1300,0.1272,1.022,0.1429,0.1403,1.019,1.8,0.3
after,3,bench_elu_f32_1m,0.3593,2.4188,0.149,0.3908,2.4315,0.161,1.9,0.3
after,3,bench_leakyrelu_f32_1m,0.0908,0.2161,0.420,0.1001,0.2326,0.430,1.9,0.2
after,3,bench_hardsigmoid_f32_1m,0.0931,0.2043,0.456,0.1046,0.2133,0.490,1.8,0.2
after,3,bench_thresholdedrelu_f32_1m,0.0915,0.1581,0.579,0.1015,0.1685,0.603,1.9,0.2
after,3,bench_selu_f32_1m,0.3799,2.4475,0.155,0.4075,2.4589,0.166,1.9,0.2
after,3,bench_celu_f32_1m,0.3965,2.7115,0.146,0.4305,2.7227,0.158,2.0,0.3
after,3,bench_mish_f32_1m,1.6626,15.5021,0.107,1.8098,15.6097,0.116,2.0,0.4
after,3,bench_log_f32_1m,0.6234,2.2116,0.282,0.6461,2.2246,0.290,1.8,0.3
after,3,bench_sqrt_f32_1m,0.1459,0.4759,0.307,0.1590,0.4816,0.330,1.8,0.2
after,3,bench_quickgelu_f32_1m,0.3199,0.7050,0.454,0.3371,0.7192,0.469,1.8,0.2
after,3,bench_fastgelu_f32_1m,0.4174,0.6346,0.658,0.4341,0.6523,0.666,1.8,0.3
before,4,bench_tanh_f32_1m,0.2259,0.3518,0.642,0.2632,0.3672,0.717,545.9,0.3
before,4,bench_sigmoid_f32_1m,0.2301,0.3770,0.610,0.2447,0.3895,0.628,1.8,0.2
before,4,bench_erf_f32_1m,0.6079,0.8895,0.683,0.6210,0.8936,0.695,1.8,0.2
before,4,bench_gelu_tanh_f32_1m,0.4142,0.6341,0.653,0.4305,0.6555,0.657,1.9,0.3
before,4,bench_gelu_exact_f32_1m,0.7153,1.1565,0.619,0.7247,1.1976,0.605,1.9,0.3
before,4,bench_exp_f32_1m,0.2441,0.4097,0.596,0.2630,0.4270,0.616,1.8,0.2
before,4,bench_relu_f32_1m,0.1314,0.1273,1.032,0.1453,0.1403,1.036,1.8,0.2
before,4,bench_elu_f32_1m,0.3463,2.4179,0.143,0.3715,2.4307,0.153,1.8,0.2
before,4,bench_leakyrelu_f32_1m,0.0896,0.2074,0.432,0.0981,0.2281,0.430,1.8,0.2
before,4,bench_hardsigmoid_f32_1m,0.0881,0.1917,0.460,0.0959,0.2083,0.461,1.8,0.2
before,4,bench_thresholdedrelu_f32_1m,0.0901,0.1441,0.625,0.0988,0.1644,0.601,1.8,0.2
before,4,bench_selu_f32_1m,0.3747,2.4426,0.153,0.4033,2.4530,0.164,1.8,0.2
before,4,bench_celu_f32_1m,0.3823,2.7044,0.141,0.4039,2.7149,0.149,1.8,0.3
before,4,bench_mish_f32_1m,1.6273,15.4912,0.105,1.6841,15.5622,0.108,1.8,0.4
before,4,bench_log_f32_1m,0.6204,2.2132,0.280,0.6401,2.2252,0.288,1.8,0.2
before,4,bench_sqrt_f32_1m,0.1479,0.4708,0.314,0.1645,0.4823,0.341,1.9,0.2
before,4,bench_quickgelu_f32_1m,0.3204,0.7072,0.453,0.3395,0.7245,0.469,1.9,0.3
before,4,bench_fastgelu_f32_1m,0.4154,0.6357,0.653,0.4305,0.6515,0.661,2.0,0.2
after,4,bench_tanh_f32_1m,0.2321,0.3603,0.644,0.2509,0.3744,0.670,587.4,0.4
after,4,bench_sigmoid_f32_1m,0.2388,0.3882,0.615,0.2548,0.4021,0.634,2.0,0.2
after,4,bench_erf_f32_1m,0.6255,0.9042,0.692,0.6412,0.9090,0.705,2.0,0.2
after,4,bench_gelu_tanh_f32_1m,0.4289,0.6499,0.660,0.4459,0.6810,0.655,1.9,0.3
after,4,bench_gelu_exact_f32_1m,0.7066,1.1610,0.609,0.7351,1.2003,0.612,2.0,0.3
after,4,bench_exp_f32_1m,0.2470,0.4105,0.602,0.3193,0.4826,0.662,1.9,0.2
after,4,bench_relu_f32_1m,0.1312,0.1281,1.024,0.1445,0.1418,1.019,1.9,0.4
after,4,bench_elu_f32_1m,0.3256,2.4288,0.134,0.3664,2.4460,0.150,2.1,0.3
after,4,bench_leakyrelu_f32_1m,0.1071,0.2246,0.477,0.1260,0.2369,0.532,2.5,0.3
after,4,bench_hardsigmoid_f32_1m,0.1093,0.2043,0.535,0.1263,0.2162,0.584,2.2,0.3
after,4,bench_thresholdedrelu_f32_1m,0.1088,0.1639,0.664,0.1225,0.1731,0.708,2.0,0.3
after,4,bench_selu_f32_1m,0.3454,2.4528,0.141,0.3881,2.4707,0.157,2.0,0.3
after,4,bench_celu_f32_1m,0.3593,2.7160,0.132,0.3848,2.7308,0.141,2.0,0.2
after,4,bench_mish_f32_1m,1.5744,15.5445,0.101,1.6618,15.7264,0.106,2.1,0.4
after,4,bench_log_f32_1m,0.6215,2.2171,0.280,0.6434,2.2303,0.288,1.9,0.2
after,4,bench_sqrt_f32_1m,0.1472,0.4695,0.314,0.1605,0.4825,0.333,1.9,0.2
after,4,bench_quickgelu_f32_1m,0.3211,0.7067,0.454,0.3393,0.7225,0.470,1.9,0.2
after,4,bench_fastgelu_f32_1m,0.4147,0.6351,0.653,0.4312,0.6511,0.662,1.8,0.2
before,5,bench_tanh_f32_1m,0.2245,0.3519,0.638,0.2415,0.3640,0.663,546.5,0.3
before,5,bench_sigmoid_f32_1m,0.2306,0.3772,0.611,0.2447,0.3902,0.627,2.0,0.3
before,5,bench_erf_f32_1m,0.5960,0.8857,0.673,0.6141,0.8927,0.688,2.9,0.4
before,5,bench_gelu_tanh_f32_1m,0.4158,0.6321,0.658,0.4319,0.6532,0.661,1.9,0.3
before,5,bench_gelu_exact_f32_1m,0.7096,1.1773,0.603,0.7280,1.2271,0.593,1.9,0.2
before,5,bench_exp_f32_1m,0.2421,0.4063,0.596,0.2582,0.4219,0.612,1.8,0.2
before,5,bench_relu_f32_1m,0.1316,0.1277,1.031,0.1436,0.1396,1.029,1.8,0.2
before,5,bench_elu_f32_1m,0.3483,2.4128,0.144,0.3745,2.4264,0.154,1.9,0.3
before,5,bench_leakyrelu_f32_1m,0.0921,0.2148,0.429,0.1321,0.2425,0.545,2.0,0.3
before,5,bench_hardsigmoid_f32_1m,0.0938,0.1971,0.476,0.1045,0.2062,0.507,1.9,0.2
before,5,bench_thresholdedrelu_f32_1m,0.0925,0.1444,0.641,0.1081,0.1648,0.656,1.9,0.3
before,5,bench_selu_f32_1m,0.3606,2.4466,0.147,0.3989,2.4705,0.161,1.8,0.2
before,5,bench_celu_f32_1m,0.3864,2.7040,0.143,0.4103,2.7127,0.151,2.0,0.3
before,5,bench_mish_f32_1m,1.6078,15.5709,0.103,1.6605,15.7167,0.106,2.0,0.4
before,5,bench_log_f32_1m,0.6183,2.2219,0.278,0.6462,2.2386,0.289,2.0,0.3
before,5,bench_sqrt_f32_1m,0.1463,0.4681,0.313,0.1597,0.4815,0.332,1.9,0.3
before,5,bench_quickgelu_f32_1m,0.3227,0.7085,0.455,0.3387,0.7318,0.463,1.9,0.9
before,5,bench_fastgelu_f32_1m,0.4134,0.6386,0.647,0.4304,0.6549,0.657,2.0,0.3
after,5,bench_tanh_f32_1m,0.2292,0.3612,0.635,0.2437,0.3738,0.652,558.7,0.3
after,5,bench_sigmoid_f32_1m,0.2378,0.3886,0.612,0.2521,0.4030,0.626,1.9,0.2
after,5,bench_erf_f32_1m,0.6129,0.8943,0.685,0.6335,0.9046,0.700,1.9,0.2
after,5,bench_gelu_tanh_f32_1m,0.4160,0.6341,0.656,0.4345,0.6517,0.667,2.4,0.3
after,5,bench_gelu_exact_f32_1m,0.7187,1.1652,0.617,0.7280,1.2084,0.602,1.8,0.2
after,5,bench_exp_f32_1m,0.2442,0.4096,0.596,0.2601,0.4249,0.612,2.0,0.3
after,5,bench_relu_f32_1m,0.1295,0.1273,1.017,0.1414,0.1391,1.016,1.9,0.2
after,5,bench_elu_f32_1m,0.3574,2.4180,0.148,0.3804,2.4288,0.157,1.9,0.2
after,5,bench_leakyrelu_f32_1m,0.0901,0.2137,0.422,0.0998,0.2252,0.443,1.9,0.2
after,5,bench_hardsigmoid_f32_1m,0.0917,0.1911,0.480,0.1025,0.2053,0.499,1.9,0.2
after,5,bench_thresholdedrelu_f32_1m,0.1163,0.1434,0.811,0.1278,0.1626,0.786,1.9,0.3
after,5,bench_selu_f32_1m,0.3779,2.4417,0.155,0.4022,2.4507,0.164,1.9,0.2
after,5,bench_celu_f32_1m,0.3915,2.7039,0.145,0.4193,2.7116,0.155,2.1,0.3
after,5,bench_mish_f32_1m,1.6145,15.5374,0.104,1.6791,15.7130,0.107,2.1,0.4
after,5,bench_log_f32_1m,0.6083,2.2169,0.274,0.6511,2.2429,0.290,1.9,0.2
after,5,bench_sqrt_f32_1m,0.1483,0.4728,0.314,0.1641,0.4839,0.339,1.9,0.2
after,5,bench_quickgelu_f32_1m,0.3216,0.7059,0.456,0.3406,0.7469,0.456,1.9,0.3
after,5,bench_fastgelu_f32_1m,0.4148,0.6353,0.653,0.4330,0.6507,0.665,1.9,0.2
